formulation_id,candidate_id,selection_rank,recommendation_type,selection_explanation,mechanical_test_recommended,mechanical_selection_rank,mechanical_selection_mode,batch_id,replicate_id,viability_percent,intact_patch_formation_pass,no_slurry,no_collapse,intact_tip_count,total_tip_count,instron_file,needles_compressed,critical_axial_load_N_per_needle,critical_axial_load_N_total,initial_stiffness_N_per_mm_per_needle,preparation_feasibility_pass,homogeneous_solution_pass,fillability_pass,preparation_failure_reason,notes,dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct,active_ingredient_count,candidate_origin,rescue_scale_factor,rescue_anchor_formulation_id,rescue_anchor_viability_percent,active_polymer_count,total_polymer_pct,total_serum_protein_pct,total_polymer_serum_pct,total_sugar_M,total_nonpermeating_solute_M,estimated_small_solute_g_L,feasibility_pass,feasibility_reasons,nearest_support_distance,support_status,source,source_row_id,formulation_label,source_type,predicted_viability_percent,viability_std,predicted_critical_axial_load_N_per_needle,critical_axial_load_std,intact_patch_pass_probability,same_formulation_range,local_neighbor_residual,retest_priority_score,viability_ucb,critical_axial_load_ucb,predicted_initial_stiffness_N_per_mm_per_needle,initial_stiffness_std,preparation_feasibility_probability,active_ingredient_excess_above_8,single_molar_excess_features,single_molar_excess_total_M,intact_failure_probability,acquisition_penalty,screening_acquisition_penalty,screening_phase_score,mechanics_phase_score,selection_role
v2_6005e837cd4b,cand_000708,6,screening_candidate,,False,,,ROUND_004,rep_002,24.35,,,,,,,,,,,,,,,,0.0,0.29934944578458555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.09684336299484646,0.0,0.0,0.0,0.0,0.0,0.0,2,local_perturbation,,,,0,0.09684336299484646,0.0,0.09684336299484646,0.0,0.7993494457845856,100.12051721273667,True,,0.16805359546747084,in_support,,,,,58.75409897162861,23.046276903959168,0.0,0.0,0.9084522761930802,,,,66.82029588801431,0.0,0.0,0.0,0.75,0,,0.0,0.09154772380691978,0.07323817904553583,0.0,0.7886817065198185,,round_candidate
v2_6005e837cd4b,cand_000708,6,screening_candidate,,False,,,ROUND_004,rep_003,29.2,,,,,,,,,,,,,,,,0.0,0.29934944578458555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.09684336299484646,0.0,0.0,0.0,0.0,0.0,0.0,2,local_perturbation,,,,0,0.09684336299484646,0.0,0.09684336299484646,0.0,0.7993494457845856,100.12051721273667,True,,0.16805359546747084,in_support,,,,,58.75409897162861,23.046276903959168,0.0,0.0,0.9084522761930802,,,,66.82029588801431,0.0,0.0,0.0,0.75,0,,0.0,0.09154772380691978,0.07323817904553583,0.0,0.7886817065198185,,round_candidate
v2_6005e837cd4b,cand_000708,6,screening_candidate,,False,,,ROUND_004,rep_004,31.29,,,,,,,,,,,,,,,,0.0,0.29934944578458555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.09684336299484646,0.0,0.0,0.0,0.0,0.0,0.0,2,local_perturbation,,,,0,0.09684336299484646,0.0,0.09684336299484646,0.0,0.7993494457845856,100.12051721273667,True,,0.16805359546747084,in_support,,,,,58.75409897162861,23.046276903959168,0.0,0.0,0.9084522761930802,,,,66.82029588801431,0.0,0.0,0.0,0.75,0,,0.0,0.09154772380691978,0.07323817904553583,0.0,0.7886817065198185,,round_candidate
v2_1d06992cb257,cand_000776,7,screening_candidate,,False,,,ROUND_004,rep_001,33.89,true,,,,,,,,,,,,,,,0.1,0.09041983710353275,0.25294307798420895,0.0,0.0,0.0,0.0,0.0,0.0009056976719577511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.0913255347754905,36.480608956763575,True,,0.4575298705716062,in_support,,,,,58.779574799190556,23.980608131410815,0.0,0.0,0.9115701166228127,,,,67.17278764518434,0.0,0.0,0.0,0.75,0,,0.0,0.08842988337718727,0.07074390670174982,0.0,0.7930233608677774,,round_candidate
v2_1d06992cb257,cand_000776,7,screening_candidate,,False,,,ROUND_004,rep_002,38.39,,,,,,,,,,,,,,,,0.1,0.09041983710353275,0.25294307798420895,0.0,0.0,0.0,0.0,0.0,0.0009056976719577511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.0913255347754905,36.480608956763575,True,,0.4575298705716062,in_support,,,,,58.779574799190556,23.980608131410815,0.0,0.0,0.9115701166228127,,,,67.17278764518434,0.0,0.0,0.0,0.75,0,,0.0,0.08842988337718727,0.07074390670174982,0.0,0.7930233608677774,,round_candidate
v2_1d06992cb257,cand_000776,7,screening_candidate,,False,,,ROUND_004,rep_003,32.95,,,,,,,,,,,,,,,,0.1,0.09041983710353275,0.25294307798420895,0.0,0.0,0.0,0.0,0.0,0.0009056976719577511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.0913255347754905,36.480608956763575,True,,0.4575298705716062,in_support,,,,,58.779574799190556,23.980608131410815,0.0,0.0,0.9115701166228127,,,,67.17278764518434,0.0,0.0,0.0,0.75,0,,0.0,0.08842988337718727,0.07074390670174982,0.0,0.7930233608677774,,round_candidate
v2_1d06992cb257,cand_000776,7,screening_candidate,,False,,,ROUND_004,rep_004,38.07,,,,,,,,,,,,,,,,0.1,0.09041983710353275,0.25294307798420895,0.0,0.0,0.0,0.0,0.0,0.0009056976719577511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.0913255347754905,36.480608956763575,True,,0.4575298705716062,in_support,,,,,58.779574799190556,23.980608131410815,0.0,0.0,0.9115701166228127,,,,67.17278764518434,0.0,0.0,0.0,0.75,0,,0.0,0.08842988337718727,0.07074390670174982,0.0,0.7930233608677774,,round_candidate
v2_4da335e6bc9d,cand_001804,8,screening_candidate,,False,,,ROUND_004,rep_001,7.89,false,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934835465272594,0.0,0.2743140108570348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.898138049036775,0.0,3,boundary_probe,,,,0,0.0,6.898138049036775,6.898138049036775,0.3934835465272594,0.6677975573842942,247.90925240621414,True,,0.8814792387283049,in_support,,,,,61.259400717629525,22.681527140037726,0.0,0.0,0.5522836250732409,,,,69.19793521664273,0.0,0.0,0.0,0.75,0,,0.0,0.4477163749267591,0.3581730999414073,0.0,0.8179671803473337,,round_candidate
v2_4da335e6bc9d,cand_001804,8,screening_candidate,,False,,,ROUND_004,rep_002,7.29,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934835465272594,0.0,0.2743140108570348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.898138049036775,0.0,3,boundary_probe,,,,0,0.0,6.898138049036775,6.898138049036775,0.3934835465272594,0.6677975573842942,247.90925240621414,True,,0.8814792387283049,in_support,,,,,61.259400717629525,22.681527140037726,0.0,0.0,0.5522836250732409,,,,69.19793521664273,0.0,0.0,0.0,0.75,0,,0.0,0.4477163749267591,0.3581730999414073,0.0,0.8179671803473337,,round_candidate
v2_4da335e6bc9d,cand_001804,8,screening_candidate,,False,,,ROUND_004,rep_003,12.96,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934835465272594,0.0,0.2743140108570348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.898138049036775,0.0,3,boundary_probe,,,,0,0.0,6.898138049036775,6.898138049036775,0.3934835465272594,0.6677975573842942,247.90925240621414,True,,0.8814792387283049,in_support,,,,,61.259400717629525,22.681527140037726,0.0,0.0,0.5522836250732409,,,,69.19793521664273,0.0,0.0,0.0,0.75,0,,0.0,0.4477163749267591,0.3581730999414073,0.0,0.8179671803473337,,round_candidate
v2_4da335e6bc9d,cand_001804,8,screening_candidate,,False,,,ROUND_004,rep_004,12.29,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934835465272594,0.0,0.2743140108570348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.898138049036775,0.0,3,boundary_probe,,,,0,0.0,6.898138049036775,6.898138049036775,0.3934835465272594,0.6677975573842942,247.90925240621414,True,,0.8814792387283049,in_support,,,,,61.259400717629525,22.681527140037726,0.0,0.0,0.5522836250732409,,,,69.19793521664273,0.0,0.0,0.0,0.75,0,,0.0,0.4477163749267591,0.3581730999414073,0.0,0.8179671803473337,,round_candidate
v2_1e09bd3298a1,cand_001254,9,screening_candidate,,False,,,ROUND_004,rep_001,1.01,true,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4175742885754871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.735805581062722,0.0,2,sparse_exploration,,,,0,0.0,5.735805581062722,5.735805581062722,0.4175742885754871,0.4175742885754871,210.6411741290187,True,,0.5746564879240822,in_support,,,,,60.705022436877556,23.120240882657882,0.0,0.0,0.6197089662793147,,,,68.79710674580781,0.0,0.0,0.0,0.75,0,,0.0,0.3802910337206853,0.30423282697654824,0.0,0.8130301608630831,,round_candidate
