evaluation_policy_version,round_id,round_number,provenance_class,formal_cohort,active_phase,candidate_id,formulation_id,recommendation_type,selection_rank,endpoint,endpoint_role,metric_type,prediction_mean,prediction_std,observed_mean,observed_unit,replicate_count,completed_row_count,evaluation_eligible,exclusion_reason,formal_metric_eligible,formal_exclusion_reason,signed_error,absolute_error,squared_error,standardized_residual,interval_95_lower,interval_95_upper,interval_95_covered,brier_score,classification_correct
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,rescue_000011,v2_cfd8fbca69e1,rescue_candidate,4,intact_patch_formation_pass,gate_secondary,binary,0.8426607630131968,,1.0,binary,4,4,True,,True,,-0.1573392369868032,0.1573392369868032,0.024755635495589415,,,,,0.024755635495589415,True
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,rescue_000011,v2_cfd8fbca69e1,rescue_candidate,4,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_000622,v2_b2a7d8453992,screening_candidate,5,viability_percent,primary,continuous,69.41114521114275,7.573428067923968,31.5375,percent,4,4,True,,True,,37.87364521114275,37.87364521114275,1434.4130015795163,5.000858907150708,54.567226198011774,84.25506422427372,False,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_000622,v2_b2a7d8453992,screening_candidate,5,intact_patch_formation_pass,gate_secondary,binary,0.7087675031987882,,1.0,binary,4,4,True,,True,,-0.29123249680121177,0.29123249680121177,0.08481636719306783,,,,,0.08481636719306783,True
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_000622,v2_b2a7d8453992,screening_candidate,5,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_000478,v2_16ebd2e14898,screening_candidate,6,viability_percent,primary,continuous,80.03782486107272,9.383138294084668,41.410000000000004,percent,4,4,True,,True,,38.62782486107272,38.62782486107272,1492.1088534977075,4.116727650217468,61.64687380466677,98.42877591747867,False,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_000478,v2_16ebd2e14898,screening_candidate,6,intact_patch_formation_pass,gate_secondary,binary,0.6936904084931093,,1.0,binary,4,4,True,,True,,-0.30630959150689074,0.30630959150689074,0.09382556584911828,,,,,0.09382556584911828,True
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_000478,v2_16ebd2e14898,screening_candidate,6,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_000288,v2_00d4dc35ee8a,screening_candidate,7,viability_percent,primary,continuous,54.27172123097489,25.39784569549532,4.4799999999999995,percent,4,4,True,,True,,49.79172123097489,49.79172123097489,2479.215503143116,1.9604702630273159,4.491943667804065,104.05149879414572,False,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_000288,v2_00d4dc35ee8a,screening_candidate,7,intact_patch_formation_pass,gate_secondary,binary,0.9939209306112444,,1.0,binary,4,4,True,,True,,-0.006079069388755576,0.006079069388755576,3.695508463330509e-05,,,,,3.695508463330509e-05,True
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_000288,v2_00d4dc35ee8a,screening_candidate,7,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001095,v2_c29d85c403ed,screening_candidate,8,viability_percent,primary,continuous,54.42351801045155,25.39796432617976,2.9275,percent,4,4,True,,True,,51.49601801045155,51.49601801045155,2651.8398709327503,2.0275647823227465,4.643507931139226,104.20352808976388,False,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001095,v2_c29d85c403ed,screening_candidate,8,intact_patch_formation_pass,gate_secondary,binary,0.9973675430646288,,1.0,binary,4,4,True,,True,,-0.0026324569353711746,0.0026324569353711746,6.929829516583797e-06,,,,,6.929829516583797e-06,True
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001095,v2_c29d85c403ed,screening_candidate,8,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001278,v2_d2de523913b8,screening_candidate,9,viability_percent,primary,continuous,54.421826079702186,25.397964309010785,16.355,percent,4,4,True,,True,,38.06682607970218,38.06682607970218,1449.0832477822942,1.4988140630702709,4.6418160340410495,104.20183612536331,True,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001278,v2_d2de523913b8,screening_candidate,9,intact_patch_formation_pass,gate_secondary,binary,0.982062016239906,,1.0,binary,4,4,True,,True,,-0.017937983760094034,0.017937983760094034,0.0003217712613773973,,,,,0.0003217712613773973,True
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001278,v2_d2de523913b8,screening_candidate,9,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001305,v2_0c1889c524b0,screening_candidate,10,viability_percent,primary,continuous,54.41942753790494,25.3979642409787,24.25,percent,4,4,True,,True,,30.169427537904937,30.169427537904937,910.1943579648968,1.1878679429443268,4.639417625586688,104.19943745022319,True,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001305,v2_0c1889c524b0,screening_candidate,10,intact_patch_formation_pass,gate_secondary,binary,0.9921668929223147,,1.0,binary,4,4,True,,True,,-0.007833107077685253,0.007833107077685253,6.135756649048281e-05,,,,,6.135756649048281e-05,True
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001305,v2_0c1889c524b0,screening_candidate,10,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001647,v2_2c468d77758b,screening_candidate,11,viability_percent,primary,continuous,54.41709605547173,25.397964117067037,18.295,percent,4,4,True,,True,,36.12209605547173,36.12209605547173,1304.8058234407263,1.4222437628848466,4.637086386020343,104.19710572492312,True,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001647,v2_2c468d77758b,screening_candidate,11,intact_patch_formation_pass,gate_secondary,binary,0.9959155955054484,,1.0,binary,4,4,True,,True,,-0.004084404494551608,0.004084404494551608,1.6682360075113376e-05,,,,,1.6682360075113376e-05,True
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001647,v2_2c468d77758b,screening_candidate,11,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001652,v2_949b1b9d7a24,screening_candidate,12,viability_percent,primary,continuous,54.39995865017594,25.397953197437612,9.4125,percent,4,4,True,,True,,44.98745865017594,44.98745865017594,2023.8714358012899,1.7713025258553001,4.619970383198222,104.17994691715366,True,,
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001652,v2_949b1b9d7a24,screening_candidate,12,intact_patch_formation_pass,gate_secondary,binary,0.828465874157336,,1.0,binary,4,4,True,,True,,-0.17153412584266403,0.17153412584266403,0.0294239563286069,,,,,0.0294239563286069,True
prospective_evaluation_v2,ROUND_008,8,formal_frozen,True,screening_only,cand_001652,v2_949b1b9d7a24,screening_candidate,12,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
